customer_id,customer_name,email,phone,dob,address,city,state,signup_date
CUS000433,Gary Wallace,jodi09@example.org,3951780075,1986-10-03,43609 Orozco Corner Suite 699,New Devonfort,New Jersey,2022-08-22
CUS000434,Charles Roman,curtisperry@example.com,6290201348,1998-02-03,02442 Lori Villages,Johnstad,Michigan,2023-03-31
CUS000435,Yolanda Warren,bankssteven@example.org,280955886,1991-06-13,933 Merritt Brooks,West Laceytown,Indiana,2023-04-13
CUS000436,Eric Wright,nelsonbrandon@example.org,4668097003,1966-11-13,3689 Ruiz Causeway Apt. 268,New Lauraland,New Mexico,2025-09-27
CUS000437,Robert Ramirez,vallen@example.org,1304289646,1979-10-30,9611 Moss Springs,Ellischester,Louisiana,2025-02-01
CUS000438,Amber Cervantes,kimsean@example.org,991102120,1986-05-23,1009 Rodriguez Rapids Apt. 694,West Melissa,Vermont,2022-11-20
CUS000439,Carlos Davidson,williamsjustin@example.com,5755915371,1960-10-07,211 Hardy Crescent Suite 147,Gregoryport,Colorado,2025-03-11
CUS000440,John Weeks,brandiwhite@example.com,4240790476,1974-10-16,87128 Nicole Plains,North Donald,Nevada,2021-07-19
CUS000441,Thomas Rivera,ppowell@example.org,2141892016,1974-07-06,428 Cantrell Circles Suite 177,North Dawn,Vermont,2022-11-21
CUS000442,Crystal Wilson,davidcasey@example.org,1858553783,1996-02-13,92737 Chavez Cliff,Christopherstad,Pennsylvania,2022-05-18
CUS000443,Daniel Potter,hhowell@example.com,2423005217,1964-06-29,744 Christina Estate Suite 419,New Robertshire,Hawaii,2021-08-20
CUS000444,Denise Herman,joannehamilton@example.com,6127310686,1985-07-09,22806 Elizabeth Tunnel Suite 268,New Nicole,West Virginia,2026-01-19
CUS000445,Kimberly Obrien,iadams@example.com,9491968767,1995-06-13,492 Eric Isle,South Jason,Maine,2025-02-21
CUS000446,Johnny Allen,pricemelissa@example.org,1294562314,1979-08-05,7266 Susan Inlet,Martinezland,Nevada,2024-02-07
CUS000447,Kimberly Thomas,whaley@example.net,8764763032,1975-10-17,8470 Michael Port,Nicholasborough,South Carolina,2024-05-01
CUS000448,Brooke Moreno,wallacejill@example.com,3120445084,1988-04-19,5811 Torres Turnpike,Amandabury,Kansas,2022-01-19
CUS000449,Travis Collins,williamsann@example.net,2915670270,1977-02-25,4707 Kimberly Villages Apt. 717,Johnland,Massachusetts,2025-07-26
CUS000450,Katie Andrade,colin60@example.net,1236618518,1976-04-13,450 Arias Plaza Apt. 468,Danielbury,Wyoming,2023-09-01
CUS000451,Jonathan Watkins,dunlapterri@example.org,6322216536,1979-04-27,932 Pacheco Corners Suite 211,Lake Paulshire,Wyoming,2022-05-11
CUS000452,Brian Potter,jguerrero@example.net,8371750715,1962-04-12,9011 Santiago Shoals Apt. 524,Lake Brittanybury,Michigan,2022-01-01
CUS000453,Diamond Anderson,stephaniebeltran@example.com,934017557,1963-12-19,845 Jane Green,East Ashley,Connecticut,2023-03-13
CUS000454,Regina Jenkins,adriana64@example.org,5597219801,1968-10-05,87075 Debra Squares,North Barbara,Nevada,2022-09-28
CUS000455,Mrs. Michele Lindsey,aramos@example.com,7229225981,1975-12-17,1042 Barbara Plains Apt. 944,Sullivanstad,Louisiana,2026-04-27
CUS000456,Kristin Jennings,wilsonsara@example.org,716177414,1975-09-20,2743 Serrano Key Suite 590,Johnsonhaven,Alaska,2026-01-21
CUS000457,David Barnes,syu@example.org,9048247846,1975-01-16,434 Cannon Drives Suite 469,New Christopherbury,Kansas,2022-01-21
CUS000458,Kathleen Ramirez MD,christopherhamilton@example.net,5908262739,1987-12-31,66591 David Ville,Bergerland,Florida,2023-05-17
CUS000459,Brian Wells,epayne@example.com,9034559127,1998-06-02,91160 Roman Passage,Port Kellyland,Wyoming,2025-08-26
CUS000460,Sheena Hill,nprice@example.org,7790965739,1968-03-11,012 Bradley Mountain,Bergview,Louisiana,2024-02-25
CUS000461,Craig Atkinson,sarahmoore@example.org,1876615645,1976-05-15,2757 Justin Prairie Suite 917,Lake Jamesberg,Arkansas,2021-08-16
CUS000462,Michelle Richard,jill36@example.com,888822905,2000-11-21,951 Andrea Forest,Garciafurt,Kansas,2021-09-21
CUS000463,Allen Garcia,keith83@example.com,4894985782,1986-05-03,5284 Leah Way Apt. 581,North Andrewchester,Hawaii,2021-08-28
CUS000464,Tina Martinez,owensaustin@example.com,7580990923,1991-06-05,4755 Grant Point,East Jodi,Alabama,2026-02-12
CUS000465,Jeremy Simmons,anthony77@example.net,6369566200,1992-12-12,114 Griffith Lane Suite 603,South Grant,New York,2022-10-17
CUS000466,Amy Murillo,njackson@example.com,4295982942,1972-07-09,56806 Kelli Fall,North Stephaniemouth,Kansas,2024-03-15
CUS000467,Julia Pennington,sharon39@example.org,8515670335,1988-06-16,27821 Davis Green Suite 403,East Stacey,Delaware,2023-10-26
CUS000468,Carmen Bennett,qpham@example.org,5756783672,1971-03-29,097 Maria Corners Suite 498,New Paulmouth,Ohio,2024-08-21
CUS000469,Theresa Hernandez,barkermichael@example.org,7549690097,1976-02-23,83351 King Skyway Suite 769,New Johnnyville,Alabama,2021-07-20
CUS000470,Shelley Huerta,daniel92@example.com,8811598449,2001-02-08,75335 Henry Highway,Diazstad,New York,2025-03-11
CUS000471,Wendy Nolan,steven93@example.org,1130267179,1968-07-29,4302 Helen Haven,Markmouth,Idaho,2026-03-21
CUS000472,Edward Sanchez,ronnielee@example.net,943834985,1962-01-28,8470 Berry Heights Apt. 574,New Lynn,New Mexico,2023-05-27
CUS000473,Lisa Pierce,kelly49@example.org,9019140644,1966-04-05,992 Gentry Drives,Lake Brianna,West Virginia,2022-03-25
CUS000474,Robin Walker,cheyenneandrade@example.net,7574192708,2008-05-31,1504 Lane Curve,Lake Courtney,Arizona,2024-02-06
CUS000475,Kerry Riggs,fisherstacey@example.net,2681552411,2006-04-14,58864 George Crescent Suite 270,Patrickfurt,Wyoming,2023-10-28
CUS000476,Guy Ramirez,joshua47@example.org,3509624724,1983-08-28,7710 Patton Turnpike,Lake Kristin,Arizona,2026-01-02
CUS000477,Stephen Anderson,yeverett@example.net,1770399566,1972-02-07,641 Nancy Tunnel Suite 158,West Danielland,Colorado,2023-06-15
CUS000478,Jennifer Santos,gjimenez@example.com,9106397105,1964-12-20,6561 Moody Rapids Apt. 613,Port Donald,Ohio,2022-11-19
CUS000479,Paula Cross,owenslori@example.com,415063993,2002-03-26,898 Holmes Overpass Suite 569,Ericmouth,Florida,2023-09-06
CUS000480,Kelly Hull,anthony48@example.com,7718233969,1967-03-09,907 Grant Station Apt. 225,Bookerstad,California,2025-09-03
CUS000481,Meagan Silva,eduncan@example.org,3723790927,1971-01-07,04457 Middleton Ports,Lake Audreyhaven,Michigan,2025-01-18
CUS000482,Tiffany Mcguire,ryan66@example.org,1277083573,1972-01-28,1938 Janet Lights,North Kimberly,Wisconsin,2025-05-11
CUS000483,Tracy Woods,joehobbs@example.net,4248835303,1978-02-19,284 Sanchez Ferry Suite 672,East Williamport,Nevada,2024-04-08
CUS000484,Angel Fisher,heathercruz@example.net,9685130653,2007-03-16,87323 Cameron Station Suite 248,South David,Delaware,2024-02-26
CUS000485,Javier Vargas,tyler02@example.org,7538879093,1988-03-06,3660 Matthew Stream,Elizabethhaven,Alaska,2026-03-30
CUS000486,Kelly Atkins,kimberly49@example.org,9945750094,1967-07-13,900 Wilson Corner,Jasonfurt,South Carolina,2025-11-29
CUS000487,Rachael Rosario,cwilliams@example.org,790754358,1989-07-13,315 Kelly Islands,South Mary,Oregon,2026-03-14
CUS000488,Amber Harris,charlessmith@example.com,8789719544,1997-07-16,948 Michael Flats Suite 709,West Ethanborough,Georgia,2025-07-27
CUS000489,Judith Davis,ryan10@example.org,7200340352,1997-04-20,2265 Melissa Court,Theresaport,New Mexico,2022-12-19
CUS000490,Aaron Ayers,brittneylittle@example.net,3162226564,1987-07-02,4629 Stacy Knoll,South Paul,Kansas,2024-09-22
CUS000491,Stephanie Hawkins,austinryan@example.net,4632273629,1989-02-20,11785 Hendrix Brook Suite 276,Castroborough,Michigan,2022-08-24
CUS000492,Zachary Collier,mholmes@example.org,9896342524,1997-12-08,5092 Christopher Station Suite 086,Lake Jamesside,Iowa,2021-09-20
CUS000493,Yvonne Serrano,johnsonaustin@example.org,703447475,1994-01-21,6234 Henson Forest,East Randy,Texas,2022-12-17
CUS000494,Alexis Ward,millerdavid@example.net,5977371928,2007-12-16,9630 James Expressway Apt. 352,Hudsonfort,Minnesota,2024-07-29
CUS000495,James Simon,ywilson@example.org,869200304,1990-12-05,89813 Robert Junction,Duncanport,North Dakota,2021-07-23
CUS000496,Julian Patel,hartmankimberly@example.net,6693674469,1973-01-14,6465 Joseph Mill Apt. 605,Kevinhaven,South Carolina,2025-02-28
CUS000497,Casey Logan,jgonzalez@example.net,7349284891,1992-10-19,9575 Andrew Club,Mendozaburgh,Washington,2022-05-12
CUS000498,Erica Mcknight,jessica37@example.net,4377027945,1974-06-04,343 Johnson Trail Apt. 994,North John,Maryland,2022-02-24
CUS000499,Christopher Welch,jamesritter@example.org,131346244,1979-05-26,8663 Tara Trace,Peterbury,Delaware,2022-11-24
CUS000500,Harry Moore,jacquelinebrooks@example.net,4141957930,2002-05-29,046 Brooke Cliff Apt. 815,Port Timothy,New Mexico,2024-01-14
